45562,Famous Bike Sales and Service,3463.2998,92.42,US pound
45563,Distinctive Cycles Sales & Service,4279.9438,28.83,US pound
45564,Downtown Hotel,62717.7201,617.24,US pound
45565,Paint Supply,34558.1586,337.44,US pound
45566,The New Bike Store,874.794,17.90,US pound
45567,Metropolitan Sales and Rental,874.794,17.42,US pound
45568,Advanced Bike Components,15251.8156,294.72,US pound
45569,A Great Bicycle Company,2133.1707,76.92,US pound
45570,Central Discount Store,32429.904,332.31,US pound
45571,Golf and Cycle Store,78882.9289,717.04,US pound
45572,Remarkable Bike Store,10701.7297,360.98,US pound
45573,The Bike Mechanics,8158.476,83.80,US pound
45574,Ultimate Bike Shop,28078.577,262.82,US pound
45575,Larger Cycle Shop,29325.8426,643.57,US pound
45576,Reliable Brake Systems,8219.9354,82.24,US pound
45577,Excellent Riding Supplies,58704.1822,1041.29,US pound
45578,Stylish Department Stores,3882.7587,109.87,US pound
45579,Next-Door Bike Store,4079.988,42.84,US pound
45779,Better Bike Shop,18031.6005,174.12,US pound
45780,Original Bicycle Supply Company,31193.3153,289.03,US pound
45781,"Health Spa, Limited",45943.7648,1140.61,US pound
45782,Latest Sports Equipment,40705.3101,390.52,US pound
45783,Capable Sales and Service,26016.9703,255.82,US pound
45784,Wheel Gallery,3762.2367,77.10,US pound
45785,Yellow Bicycle Company,40766.1068,418.64,US pound
45786,Retail Mall,68880.0822,1811.40,US pound
45787,Historic Bicycle Sales,10226.97,104.15,US pound
45788,Vehicle Shop,2169.0469,54.74,US pound
45789,The Bike Shop,3064.7098,10.96,US pound
45790,Basic Bike Company,2882.7148,24.26,US pound
45791,Friendly Bike Shop,3391.5474,132.28,US pound
45792,Red Bicycle Company,31578.8152,304.14,US pound
45793,Seventh Bike Store,26684.9956,552.29,US pound
45794,Requisite Part Supply,11295.7189,420.19,US pound
45795,First Bike Store,35123.3751,583.95,US pound
45796,Trusted Catalog Store,59103.2933,604.84,US pound
45797,Superb Sales and Repair,29308.0387,563.93,US pound
45798,Separate Parts Corporation,29494.0504,508.54,US pound
45799,Area Bike Accessories,27579.3105,554.98,US pound
45800,General Bike Corporation,9867.9984,319.29,US pound
45801,Sports Sales and Rental,53423.5701,519.20,US pound
45802,Bike Rims Company,22648.0137,515.15,US pound
45803,Convenient Bike Shop,9891.2909,383.07,US pound
45804,"Great Bikes ",40814.828,416.86,US pound
45805,Daring Rides,24604.6637,503.84,US pound
45806,Simple Bike Parts,2923.3189,35.45,US pound
45807,Curbside Universe,3524.0297,20.62,US pound
45808,Fifth Bike Store,4266.3414,153.54,US pound
45809,Weekend Tours,24087.5253,486.99,US pound
45810,Fitness Toy Store,31457.4039,667.30,US pound
45811,Grease and Oil Products Company,3456.264,110.93,US pound
45812,Small Cycle Store,6858.1844,247.43,US pound
45813,Bike Dealers Association,32245.7525,977.84,US pound
45814,Clamps & Brackets Co.,33406.7043,322.83,US pound
45815,Juvenile Sports Equipment,32222.0799,318.93,US pound
46023,Plastic Parts Company,6074.982,61.05,US pound
46024,Two-Wheeled Transit Company,14280.558,146.28,US pound
46025,Alternative Vehicles,2646.1866,74.16,US pound
46026,Catalog Store,27802.9673,252.91,US pound
46027,Tire Company,3456.264,114.14,US pound
46028,New and Used Bicycles,26270.6036,496.90,US pound
46029,Gasless Cycle Shop,3016.4884,113.89,US pound
46030,Suburban Cycle Shop,8164.176,83.80,US pound
46031,First-Rate Outlet,2175.8024,14.68,US pound
46032,Brakes and Gears,30998.073,302.10,US pound
46033,Sunny Place Bikes,4716.1286,213.18,US pound
46034,Non-Slip Pedal Company,29936.3843,548.31,US pound
46035,Sharp Bikes,12240.564,126.93,US pound
46036,Retail Sales and Service,30512.3991,529.48,US pound
46037,Professional Cyclists,1017.4986,42.26,US pound
46038,National Manufacturing,21702.0775,538.08,US pound
46039,Sixth Bike Store,24424.128,250.72,US pound
46040,Field Trip Inc,419.4589,19.90,US pound
46041,Highway Bike Shop,3471.8235,114.32,US pound
46042,A Bike Store,26119.0572,530.02,US pound
46043,Exotic Bikes,19030.7276,557.27,US pound
46044,Tenth Bike Store,29597.9656,551.68,US pound
46045,Qualified Sales and Repair Services,48909.5276,1144.31,US pound
46046,Social Activities Club,874.794,17.79,US pound
46047,Unified Sports Company,46396.763,456.16,US pound
46048,Sparkling Paint and Finishes,33952.1938,339.79,US pound
46049,Totes & Baskets Company,55740.7211,1078.57,US pound
46050,Major Cycling,2325.5428,17.40,US pound
46051,Permanent Finish Products,33074.3301,310.06,US pound
46052,Moderately-Priced Bikes Store,24582.7299,251.79,US pound
46053,Raw Materials Inc,52874.5366,512.95,US pound
46054,Wholesale Bikes,8543.0558,307.18,US pound
46055,Fun Times Club,30885.0908,568.66,US pound
46056,Tread Industries,94327.0022,854.49,US pound
46057,Preferred Bikes,62270.6997,1674.93,US pound
46058,Wire Baskets and Parts,30181.7117,555.28,US pound
46059,Active Transport Inc.,29446.7389,522.46,US pound
46060,Outdoor Sports Supply,45487.7144,438.13,US pound
46061,Only Bikes and Accessories,14189.958,146.76,US pound
46062,Designated Distributors,39272.8969,959.03,US pound
46063,Recommended Bicycles,874.794,17.42,US pound
46064,Primary Bike Distributors,22124.54,623.18,US pound
46065,Scratch-Resistant Finishes Company,12164.964,123.30,US pound
46066,Great Bicycle Supply,100378.9078,999.63,US pound
46067,Hardware Components,101833.4197,962.77,US pound
46068,Lease-a-Bike Shop,23312.9857,617.93,US pound
46069,Basic Sports Equipment,8232.2298,82.96,US pound
46070,New Bikes Company,758.0759,2.30,US pound
46071,Finer Riding Supplies,20788.9219,426.06,US pound
46072,Serious Cycles,65160.8033,613.94,US pound
46073,General Department Stores,714.7043,2.72,US pound
46074,Wholesale Parts,18206.6229,420.45,US pound
46075,Acceptable Sales & Service,838.9178,38.77,US pound
46076,Farthermost Bike Shop,62343.998,1006.15,US pound
46077,Vast Bike Sales and Rental,37779.3731,365.69,US pound
46078,Lots of Bikes Storehouse,1532.3549,5.48,US pound
46079,Cross-Country Riding Supplies,6086.382,62.54,US pound
46080,Some Discount Store,14248.7984,146.76,US pound
46081,Largest Bike Store,838.9178,39.90,US pound
46082,Resale Services,46519.1419,465.78,US pound
46083,Rental Bikes,12363.6444,501.35,US pound
46084,Metropolitan Manufacturing,1713.7118,57.22,US pound
46085,Alpine Ski House,3882.7587,112.08,US pound
46086,Rewarding Activities Company,50778.1623,943.72,US pound
46087,District Mall,24144.9924,510.43,US pound
46088,Consolidated Sales,22497.2338,229.95,US pound
46089,Sturdy Toys,73568.3047,754.88,US pound
46090,eCommerce Bikes,93834.0766,907.67,US pound
46091,General Associates,22130.1225,478.03,US pound
46092,Nonskid Tire Company,722.5949,2.68,US pound
46093,Swift Cycles,26009.3155,520.05,US pound
46094,The Gear Store,74719.7785,741.08,US pound
46095,Leather and Vinyl Manufacturing,9550.926,305.35,US pound
46096,The Showroom,838.9178,40.00,US pound
46097,Super Sports Store,3256.6148,11.32,US pound
46098,Year-Round Sports,51341.0804,494.44,US pound
46099,Every Bike Shop,14404.3717,386.69,US pound
46100,Thorough Parts and Repair Services,47655.0602,1011.02,US pound
46101,Affordable Sports Equipment,28097.0846,567.23,US pound
46102,Brightwork Company,10279.3372,103.73,US pound
46103,Journey Sporting Goods,65730.4662,657.95,US pound
46104,Tough and Reliable Parts,419.4589,19.90,US pound
46105,Sure & Reliable Sporting Goods,56396.5421,1057.74,US pound
46106,Handy Bike Services,2907.4796,10.84,US pound
46107,Bold Bike Accessories,45725.5014,435.40,US pound
46322,Demand Distributors,178.5808,2.46,US pound
46323,Sports Commodities,2238.4935,83.67,US pound
46324,Painters Bicycle Specialists,4310.7413,151.59,US pound
46325,Leading Sales & Repair,48748.8054,1094.51,US pound
46326,Sundry Sporting Goods,29220.8373,518.78,US pound
46327,Metro Cycle Shop,13125.6019,310.49,US pound
46328,Vinyl and Plastic Goods Corporation,722.5949,2.84,US pound
46329,One-Piece Handle Bars,722.5949,2.72,US pound
46330,Rapid Bikes,13129.4681,307.22,US pound
46331,Tandem Sales and Service,5664.5243,166.95,US pound
46332,Greater Bike Store,5593.2771,209.40,US pound
46333,Corner Bicycle Supply,50154.2683,1006.12,US pound
46334,Vigorous Exercise Company,40708.4413,1184.70,US pound
46335,Mountain Toy Store,356.898,2.26,US pound
46336,More Bikes!,419.4589,19.13,US pound
46337,Finish and Sealant Products,955.2013,26.15,US pound
46338,Genuine Bike Shop,19044.6091,457.60,US pound
46339,Two Wheels Cycle Store,3014.6391,135.70,US pound
46340,Rural Sales and Service,3887.9452,109.87,US pound
46341,Stationary Bikes and Stands,25670.3574,607.30,US pound
46342,Safe Toys,14076.1511,426.94,US pound
46343,A Typical Bike Shop,29522.6946,590.29,US pound
46344,Good Bike Shop,25738.2617,516.97,US pound
46345,Global Plaza,17671.8447,460.90,US pound
46346,Full-Service Bike Store,8912.6663,336.46,US pound
46347,Racing Toys,1144.4969,28.91,US pound
46348,Fashionable Bikes and Accessories,24607.478,594.14,US pound
46349,"Bike Goods ",4292.3279,157.81,US pound
46350,Touring Services,3427.4236,113.19,US pound
46351,Metal Processing Company,3914.9363,134.43,US pound
46352,Quick Delivery Service,3847.1761,147.71,US pound
46353,Unique Bikes,3894.2405,145.85,US pound
46354,Retirement Activities Association,419.4589,20.00,US pound
46355,Solid Bike Parts,22996.4942,501.36,US pound
46356,Scooters and Bikes Store,58977.1342,980.18,US pound
46357,Distinctive Store,8573.7455,283.83,US pound
46358,Riders Company,60079.0221,964.40,US pound
46359,Price-Cutter Discount Bikes,18802.613,360.34,US pound
46360,General Cycle Storehouse,6223.3905,227.09,US pound
46361,Cycles and Scooters,5529.9046,209.11,US pound
46362,Trailblazing Sports,13319.4071,330.64,US pound
46363,Bicycle Outfitters,33313.9702,673.27,US pound
46364,Extended Bike Sales,29445.9841,787.92,US pound
46365,Elemental Sporting Goods,3304.4403,125.31,US pound
46366,Discount Tours,6094.3562,185.86,US pound
46367,Sample Bike Store,24278.0209,478.09,US pound
46368,Modern Bike Store,23913.8927,505.04,US pound
46369,Famous Bike Sales and Service,3962.2441,132.07,US pound
46370,Small Bike Shop,22579.685,700.90,US pound
46371,Westside Cycle Store,903.6344,17.42,US pound
46372,Downtown Hotel,28786.7176,858.86,US pound
46373,Distinctive Cycles Sales & Service,1619.52,5.52,US pound
46374,Paint Supply,11737.7891,324.16,US pound
46375,The New Bike Store,356.898,2.26,US pound
46376,Metropolitan Sales and Rental,776.3569,21.03,US pound
46377,Advanced Bike Components,9853.7837,299.23,US pound
46378,A Great Bicycle Company,1677.8356,78.57,US pound
46379,Central Discount Store,2909.115,104.80,US pound
46380,Golf and Cycle Store,42729.5227,1153.67,US pound
46381,Finer Parts Shop,1429.4086,5.44,US pound
46382,Remarkable Bike Store,13673.8182,474.58,US pound
46383,Ultimate Bike Shop,14950.9625,416.63,US pound
46384,Reliable Brake Systems,12497.2834,327.28,US pound
46385,Larger Cycle Shop,46301.0029,1461.50,US pound
46386,The Bike Mechanics,9090.4447,240.95,US pound
46387,Excellent Riding Supplies,48117.9107,1050.65,US pound
46388,Stylish Department Stores,2555.9668,115.70,US pound
46389,Next-Door Bike Store,1104.9968,42.26,US pound
46604,Better Bike Shop,37141.1313,715.09,US pound
46605,Gift and Toy Store,5948.2999,2750.00,Gram
46605,Gift and Toy Store,5948.2999,102.02,US pound
46607,"Health Spa, Limited",120182.185,18760.00,Gram
46607,"Health Spa, Limited",120182.185,2771.87,US pound
46608,Original Bicycle Supply Company,47404.3026,780.91,US pound
46609,Synthetic Materials Manufacturing,2371.295,6.36,US pound
46610,Immediate Repair Shop,36571.8493,784.18,US pound
46611,Latest Sports Equipment,78066.2178,1633.97,US pound
46612,Commendable Bikes,1626.4708,4.42,US pound
46613,Associated Bikes,2927.7262,28.79,US pound
46614,Citywide Service and Repair,72131.9824,6640.00,Gram
46614,Citywide Service and Repair,72131.9824,1313.30,US pound
46615,Number One Bike Co.,7973.3042,3000.00,Gram
46615,Number One Bike Co.,7973.3042,148.74,US pound
46616,Retail Mall,150837.4387,13080.00,Gram
46616,Retail Mall,150837.4387,3400.77,US pound
46617,Vehicle Shop,4007.4786,1050.00,Gram
46617,Vehicle Shop,4007.4786,166.88,US pound
46620,Seventh Bike Store,50019.5321,7250.00,Gram
46620,Seventh Bike Store,50019.5321,994.22,US pound
46621,Friendly Bike Shop,5687.3217,2350.00,Gram
46621,Friendly Bike Shop,5687.3217,252.58,US pound
46622,Red Bicycle Company,42262.6609,951.23,US pound
46623,Recreation Toy Store,2278.1544,30.79,US pound
46624,Professional Cycle Store,37650.2671,734.75,US pound
46625,Real Sporting Goods,44991.4587,710.11,US pound
46626,Spare Parts Co.,37208.4123,715.99,US pound
46627,Full Sports Supply,13094.2966,194.54,US pound
46628,Hobby Store,647.994,26.13,US pound
46629,First Bike Store,98996.5779,14450.00,Gram
46629,First Bike Store,98996.5779,2016.67,US pound
46630,Valuable Bike Parts Company,35699.5713,759.44,US pound
46631,Trusted Catalog Store,7370.8413,101.86,US pound
46633,Casual Bicycle Store,65721.6787,1479.52,US pound
46634,Area Bike Accessories,733.2159,2000.00,Gram
46634,Area Bike Accessories,733.2159,21.09,US pound
46635,Executive Discount Store,2378.4486,6.90,US pound
46637,Sports Sales and Rental,209.256,2.77,US pound
46638,Separate Parts Corporation,61709.2825,3040.00,Gram
46638,Separate Parts Corporation,61709.2825,1056.96,US pound
46639,General Bike Corporation,6386.6474,1500.00,Gram
46639,General Bike Corporation,6386.6474,187.10,US pound
46640,Classic Cycle Store,33293.8504,637.90,US pound
46641,Spoke Manufacturers,469.794,19.79,US pound
46642,Modular Cycle Systems,97801.7811,8750.00,Gram
46642,Modular Cycle Systems,97801.7811,2052.25,US pound
46643,Friendly Bike Shop,109253.4254,12500.00,Gram
46643,Friendly Bike Shop,109253.4254,2525.47,US pound
46644,Bike Rims Company,1308.9375,15.42,US pound
46645,Leather Seat Factory,101336.8382,1892.02,US pound
46647,"Great Bikes ",80634.8808,1619.17,US pound
46648,Go-cart and Bike Specialists,57182.2539,897.45,US pound
46649,First Department Stores,10473.061,169.93,US pound
46650,Western Bike Supplies,3781.8417,192.63,US pound
46651,This Area Sporting Goods,12140.2623,199.07,US pound
46652,Steel Inc.,42438.4645,6350.00,Gram
46652,Steel Inc.,42438.4645,948.98,US pound
46653,Instant Cycle Store,2476.9638,6.54,US pound
46654,Activity Center,7004.5001,5950.00,Gram
46654,Activity Center,7004.5001,219.02,US pound
46655,Grand Discount Store,45064.2667,811.73,US pound
46657,Top Sports Supply,92716.9059,1574.65,US pound
46658,Bikes for Kids and Adults,4831.9452,76.53,US pound
46659,Weekend Tours,684.03,890.00,Gram
46659,Weekend Tours,684.03,19.79,US pound
46660,Fitness Toy Store,117274.3453,9020.00,Gram
46660,Fitness Toy Store,117274.3453,2878.80,US pound
46661,Specialty Sports Store,1524.5394,5.44,US pound
46662,Exhilarating Cycles,70717.297,5750.00,Gram
46662,Exhilarating Cycles,70717.297,1542.72,US pound
46663,Grease and Oil Products Company,8526.6557,2800.00,Gram
46663,Grease and Oil Products Company,8526.6557,294.48,US pound
46664,Small Cycle Store,15797.0264,5700.00,Gram
46664,Small Cycle Store,15797.0264,310.15,US pound
46665,Racing Association,367.8764,4.80,US pound
46666,Eastside Sporting Goods,88689.6425,13440.00,Gram
46666,Eastside Sporting Goods,88689.6425,1919.26,US pound
46667,Official Parts Shop,14515.9921,16600.00,Gram
46667,Official Parts Shop,14515.9921,375.29,US pound
46668,Bike Dealers Association,59238.9627,2350.00,Gram
46668,Bike Dealers Association,59238.9627,1516.73,US pound
46669,Prosperous Tours,71274.5372,12510.00,Gram
46669,Prosperous Tours,71274.5372,1733.84,US pound
46670,Extended Tours,1438.851,37.20,US pound
46671,Futuristic Sport Distributors,62510.3099,5100.00,Gram
46671,Futuristic Sport Distributors,62510.3099,1482.11,US pound
46672,Rally Day Mall,63233.6717,1500.00,Gram
46672,Rally Day Mall,63233.6717,1647.70,US pound
46673,Juvenile Sports Equipment,28008.119,505.04,US pound
46674,Retail Toy Store,324.4527,2.30,US pound
46675,Distant Inn,5519.611,2950.00,Gram
46675,Distant Inn,5519.611,183.70,US pound
46930,Metro Manufacturing,16812.1513,265.07,US pound
46931,Catalog Store,48300.3569,859.54,US pound
46932,Two-Wheeled Transit Company,3661.1012,52.82,US pound
46933,New and Used Bicycles,47753.7712,2550.00,Gram
46933,New and Used Bicycles,47753.7712,1018.54,US pound
46934,Tire Company,469.794,20.00,US pound
46935,Retreat Inn,688.7667,4.66,US pound
46936,Gasless Cycle Shop,6821.1093,2550.00,Gram
46936,Gasless Cycle Shop,6821.1093,122.93,US pound
46938,Mercantile Outlet,53415.9425,927.60,US pound
46939,Nearby Sporting Goods,324.4527,2.18,US pound
46940,General Supplies,52105.5079,6030.00,Gram
46940,General Supplies,52105.5079,910.95,US pound
46941,Finished Parts Shop,7222.8289,123.65,US pound
46942,Professional Containers and Packaging Co.,4364.2719,50.33,US pound
